CUENTA;BILLING;NRO_FACTURA;SCH_START_DATE;SCH_END_DATE;BILL_NUMBER;ID_CONCEPTO;DESCRIPCION_CONCEPTO;CANTIDAD;MONTO_NETO;MONTO_IMPUESTOS;MONTO_TOTAL
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049607";"05476";"Minutos Libres Utilizados";"53,05";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049607";"50004";"Estab. Llamadas Minutos Libres Utilizados";"29";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049607";"50019";"Minutos Libres Utilizados";"686,05";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049607";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049607";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049607";"05436";"Estab. Llamadas Minutos Libres Utilizados";"8";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049607";"05437";"Estab. Llamadas Minutos Libres Utilizados";"32";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049607";"05475";"Minutos Libres Utilizados";"11,12";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049607";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049607";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049607";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049607";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049607";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049609";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049609";"05437";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049609";"05476";"Minutos Libres Utilizados";",43";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049609";"50004";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049609";"50019";"Minutos Libres Utilizados";",08";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049609";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049609";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049609";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049609";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049609";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049609";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049609";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049610";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049610";"05437";"Estab. Llamadas Minutos Libres Utilizados";"5,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049610";"05476";"Minutos Libres Utilizados";"1,78";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049610";"50004";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049610";"50019";"Minutos Libres Utilizados";",01";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049610";"SC025";"Mensajes Persona a Persona";"2";"1";",21";"1,21";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049610";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049610";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049610";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049610";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049610";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049610";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049627";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049627";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049627";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049627";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049627";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049627";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049627";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049631";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049631";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049631";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049631";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049631";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049631";"50019";"Minutos Libres Utilizados";"11,67";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049631";"50004";"Estab. Llamadas Minutos Libres Utilizados";"2,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049631";"05476";"Minutos Libres Utilizados";"7,29";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049631";"05475";"Minutos Libres Utilizados";"1,97";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049631";"05437";"Estab. Llamadas Minutos Libres Utilizados";"5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049631";"05436";"Estab. Llamadas Minutos Libres Utilizados";"1";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049631";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049631";"SC025";"Mensajes Persona a Persona";"17";"8,5";"1,79";"10,29";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049631";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049631";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049633";"05436";"Estab. Llamadas Minutos Libres Utilizados";"6";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049633";"05437";"Estab. Llamadas Minutos Libres Utilizados";"10,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049633";"05475";"Minutos Libres Utilizados";"21,15";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049633";"05476";"Minutos Libres Utilizados";"37,78";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049633";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049633";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049633";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049633";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049633";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049633";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049633";"50019";"Minutos Libres Utilizados";"3,95";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049633";"50004";"Estab. Llamadas Minutos Libres Utilizados";"1,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049639";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049639";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049639";"SC025";"Mensajes Persona a Persona";"123";"61,5";"12,92";"74,42";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049639";"BGS15";"Bonificación Chip Personalizado";"1";"-9,05";"-,95";"-10";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049639";"5123I";"Sim 2 en 1 2FF/3FF LTE HLR5 C/Fact.1p.";"1";"9,05";",95";"10";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049639";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049639";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049639";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049639";"05436";"Estab. Llamadas Minutos Libres Utilizados";"58,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049639";"05437";"Estab. Llamadas Minutos Libres Utilizados";"100,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049639";"05475";"Minutos Libres Utilizados";"404,67";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049639";"05476";"Minutos Libres Utilizados";"246,8";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049639";"50004";"Estab. Llamadas Minutos Libres Utilizados";"15,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049639";"50019";"Minutos Libres Utilizados";"69,12";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049639";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049639";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049639";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049648";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049648";"05436";"Estab. Llamadas Minutos Libres Utilizados";"1,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049648";"05437";"Estab. Llamadas Minutos Libres Utilizados";"80";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049648";"05475";"Minutos Libres Utilizados";",88";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049648";"05476";"Minutos Libres Utilizados";"168,98";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049648";"50004";"Estab. Llamadas Minutos Libres Utilizados";"20";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049648";"50019";"Minutos Libres Utilizados";"62,16";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049648";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049648";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049648";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049648";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049648";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049668";"05476";"Minutos Libres Utilizados";"125,03";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049668";"05475";"Minutos Libres Utilizados";"11,84";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049668";"05437";"Estab. Llamadas Minutos Libres Utilizados";"80";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049668";"05436";"Estab. Llamadas Minutos Libres Utilizados";"1";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049668";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049668";"50019";"Minutos Libres Utilizados";"116,75";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049668";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049668";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049668";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049668";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049668";"50004";"Estab. Llamadas Minutos Libres Utilizados";"19";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049668";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049677";"50004";"Estab. Llamadas Minutos Libres Utilizados";"27";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049677";"05476";"Minutos Libres Utilizados";"161,29";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049677";"05437";"Estab. Llamadas Minutos Libres Utilizados";"73,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049677";"05436";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049677";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049677";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049677";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049677";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049677";"50019";"Minutos Libres Utilizados";"131,8";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049677";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049677";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052200";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052200";"05437";"Estab. Llamadas Minutos Libres Utilizados";"88,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052200";"05476";"Minutos Libres Utilizados";"166,57";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052200";"50004";"Estab. Llamadas Minutos Libres Utilizados";"22";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052200";"50019";"Minutos Libres Utilizados";"106,4";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052200";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052200";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052200";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052200";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052200";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052204";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052204";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052204";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052204";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052204";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052204";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052205";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052205";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052205";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052205";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052205";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052205";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052229";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052229";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052229";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052229";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052229";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052229";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052237";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052237";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052237";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052237";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052237";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052237";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052267";"50004";"Estab. Llamadas Minutos Libres Utilizados";"18";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052267";"50019";"Minutos Libres Utilizados";"53,41";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052267";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052267";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052267";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052267";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052267";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052267";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052267";"RMR18";"Mensajes Persona a Persona";"2";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052267";"05476";"Minutos Libres Utilizados";"3,62";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052267";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052267";"05437";"Estab. Llamadas Minutos Libres Utilizados";"11,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052267";"05436";"Estab. Llamadas Minutos Libres Utilizados";"3,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052267";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052267";"SEM02";"Pack 100 SMS";"31";"25";"5,25";"30,25";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052267";"05475";"Minutos Libres Utilizados";"12,04";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052270";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052270";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052270";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052270";"IMC3A";"Paquete Internet Móvil 3 GB";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052270";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052270";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052270";"SC025";"Mensajes Persona a Persona";"7";"3,5";",74";"4,24";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052270";"SC885";"Mensajes Persona-Persona Internacionales";"2";"4";",84";"4,84";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052270";"50004";"Estab. Llamadas Minutos Libres Utilizados";"9";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052270";"50019";"Minutos Libres Utilizados";"15,63";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052270";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052270";"05436";"Estab. Llamadas Minutos Libres Utilizados";"12,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052270";"05437";"Estab. Llamadas Minutos Libres Utilizados";"47";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052270";"05441";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052270";"05442";"Estab. Llamadas Minutos Libres Utilizados";"3,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052270";"05475";"Minutos Libres Utilizados";"35,63";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052270";"05476";"Minutos Libres Utilizados";"53,91";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052270";"05480";"Minutos Libres Utilizados";",08";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875052270";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875369471";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875369471";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875369471";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875369471";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875369471";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
